,budget,genres,id,keywords,original_language,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,return,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,year
1230,7.397940026043816,"Adventure, Fantasy, Action, Thriller, Science Fiction",8850,"new york, atomic bomb, ladykiller, hypnosis, superhero, based on comic book, radio series, invisibility, the shadow",en,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",0.9627576590248919,1994-07-01,7.6818148147928795,2.037426497940624,Released,The Shadow Knows!,The Shadow,5.4,2.143014800254095,8850,"Alec Baldwin, John Lone, Penelope Ann Miller, Peter Boyle, Ian McKellen, Tim Curry, Jonathan Winters, Sab Shimono, Brady Tsurutani, James Hong, Joseph Maher, John Kapelos, Max Wright, Aaron Lustig, Ethan Phillips, Larry Hankin, Larry Joshua, Al Leong, Gerald Okamura, Abraham Benrubi, Steve Hytner, Patrick Fischler, Lily Mariye, Garret Sato",1,1.9225374,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1231,7.602060002185325,Drama,64685,"based on novel, autism, key, scavenger hunt, death of father, young boy, new york city, tambourine, lock, grieving, post 9/11",en,"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.",1.5060566253253693,2011-12-24,7.742315633427845,2.113943352306837,Released,"This is not a story about September 11th, it's a story about every day after.",Extremely Loud & Incredibly Close,6.9,2.8506462351830666,64685,"Thomas Horn, Tom Hanks, Sandra Bullock, Max von Sydow, John Goodman, Viola Davis, Jeffrey Wright, Zoe Caldwell, Hazelle Goodman, Adrian Martinez, Stephen Henderson, Dennis Hearn, Paul Klementowicz, Julian Tepper, Caleb Reynolds, Gregory Korostishevsky, Brooke Bloom, Jenson Smith, Stephanie Kurtzuba, Malachi Weir, Lorna Guity Pruce",1,1.381197025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1232,7.602060002185325,"Comedy, Drama, Romance",38357,"work ethic, tv morning show, tv reporter",en,"A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",1.3709086780348279,2010-01-12,7.769267859731712,2.012837224705172,Released,Breakfast TV just got interesting.,Morning Glory,6.1,2.615950051656401,38357,"Rachel McAdams, Harrison Ford, Patrick Wilson, Jeff Goldblum, Diane Keaton, 50 Cent, Arden Myrin, Noah Bean, Vanessa Aspillaga, Jeff Hiller, Linda Powell, Mike Hydeck, Joseph J. Vargas, David Fonteno, Patti D'Arbanville, Ty Burrell",1,1.4696295,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010
1233,7.602060002185325,Drama,10060,"loss of mother, attempted murder, career, musical, rapper, drug",en,"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",1.1425766917846605,2005-11-09,7.666915860955419,2.0718820073061255,Released,If You Think You Know the Story...You Don't Know the Man.,Get Rich or Die Tryin',6.3,2.271841606536499,10060,"50 Cent, Joy Bryant, Adewale Akinnuoye-Agbaje, Omar Benson Miller, Terrence Howard, Viola Davis, Ashley Walters, Tory Kittles, Marc John Jefferies, Sullivan Walker, Bill Duke, Mpho Koaho, Serena Reeder, Russell Hornsby, Vanessa Madden, Joseph Pierre, Ryan Allen, Brendan Jeffers, Anastasia Hill, Zainab Musa, Lawrence Bayne",1,1.1610632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
1234,7.602060002185325,"Crime, Action, Adventure",11398,"china, chinese woman, secret agent, conspiracy of murder, united nations",en,"When ruthless terrorists threaten to bring down the United Nations, they frame the one man they believe can stop them: an international security expert named Shaw. Now he must run from his own allies and become a solitary force for good, as he tries to stop what could become World War III.",0.9460756313144961,2000-08-23,7.479994086499744,2.0718820073061255,Released,Who is your foe?,The Art of War,5.6,2.1335389083702174,11398,"Wesley Snipes, Donald Sutherland, Maury Chaykin, Anne Archer, Michael Biehn, Cary-Hiroyuki Tagawa, Marie Matiko",0,0.754977625,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
1235,7.602060002185325,"Drama, Romance",1833,"gay, sex, aids, musical, hiv, based on play, african american, rock opera, missing person, hiv positive, home movie, mugging, telephone call  , lower east side",en,"This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village New York. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, AIDS, and modern day life.",1.0581855394465196,2005-11-23,7.5006565791353825,2.1335389083702174,Released,No day but today.,Rent,6.7,2.1931245983544616,1833,"Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin, Wilson Jermaine Heredia, Idina Menzel, Tracie Thoms, Taye Diggs, Aaron Lohr, Daniel London, Sarah Silverman, Daryl Edwards, Anna Deavere Smith",0,0.7917655,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2005
1236,7.602060002185325,"Drama, Horror, Thriller, Crime",10391,"sister sister relationship, autism, mephisto, satanism, ersatz",en,"When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis, takes up her cause when he realizes that Cody shares the same birth date as several other recently missing children.",0.635679637801906,2000-08-11,0.0,2.03342375548695,Released,Mankind's last hope just turned six.,Bless the Child,4.9,1.8573324964312685,10391,"Kim Basinger, Angela Bettis, Holliston Coleman, Rufus Sewell, Christina Ricci, Jimmy Smits, Michael Gaston, Lumi Cavazos, Dimitra Arliss, Eugene Lipinski, Anne Betancourt, Ian Holm, Helen Stenborg, Matthew Lemche, Dan Warry-Smith",0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000
1237,7.875061269182293,Comedy,8970,"new york, travel, misfortune",en,"The remake of the 1970 Neil Simon comedy follows the adventures of a couple, Henry and Nancy Clark, vexed by misfortune while in New York City for a job interview.",0.7666080870060134,1999-04-02,7.462398012874628,1.9590413923210936,Released,"They fell in love 24 years ago... and in the next 24 hours, they'll remember why.",The Out-of-Towners,5.0,1.662757831681574,8970,"Steve Martin, Goldie Hawn, John Cleese, Mark McKinney, Jessica Cauffiel, Charlie Dell, Tom Riis Farrell, Cynthia Nixon, Josh Mostel, Anne Haney, Carlease Burke",0,0.38666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999
1238,7.602060002185325,"Fantasy, Horror, Science Fiction",9306,"monster, experiment, island, mutation, genetics, hybrid, remake, h. g. wells",en,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.,1.1526215222710565,1996-08-23,7.695724848332246,1.9867717342662448,Released,The gates of hell are unlocked.,The Island of Dr. Moreau,4.6,2.1702617153949575,9306,"Marlon Brando, Val Kilmer, David Thewlis, Fairuza Balk, Daniel Rigney, Temuera Morrison, Nelson de la Rosa, Peter Elliott, Mark Dacascos, Ron Perlman, Marco Hofschneider, William Hootkins, Miguel López, Neil Young, David Hudson, Clare Grant, Richard Stanley",1,1.240694475,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996
1239,7.602060002185325,"Action, Adventure, Drama",11370,"loss of family, queen, power, power takeover, kingdom, royalty, musketeer, murder hunt",en,"In Peter Hyams's adaptation of the famous Alexander Dumas story The Three Musketeers, the young D'Artagnan seeks to join the legendary musketeer brigade and avenge his father's death - but he finds that the musketeers have been disbanded.",0.6331585819926908,2001-09-07,7.432228531951158,2.0211892990699383,Released,As you've never seen it before.,The Musketeer,5.2,1.7558748556724915,11370,"Catherine Deneuve, Mena Suvari, Stephen Rea, Tim Roth, Justin Chambers, Bill Treacher, Daniel Mesguich, David Schofield, Nick Moran, Steve Speirs, Jan-Gregor Kremp, Jeremy Clyde, Michael Byrne, Jean-Pierre Castaldi, Tsilla Chelton",0,0.676345375,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
1240,7.5440680567586895,Drama,12184,"england, sister sister relationship, queen, kingdom, henry viii",en,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",1.379116109552615,2008-02-28,0.0,2.0644579892269186,Released,Two sisters divided for the love of a king.,The Other Boleyn Girl,6.4,2.6794278966121188,12184,"Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess, Kristin Scott Thomas, Mark Rylance, David Morrissey, Ana Torrent, Eddie Redmayne, Benedict Cumberbatch, Oliver Coleman, Juno Temple, Andrew Garfield, Mark Lewis Jones, Iain Mitchell, Michael Smiley, Montserrat Roig de Puig, Alfie Allen, Corinne Galloway, Tom Cox, Joanna Scanlan, Emma Noakes, Maisie Smith, Daisy Doidge-Hill, Tiffany Freisberg, Bill Wallis, Joseph Moore, Constance Stride",0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
1241,7.602060002185325,"Drama, Romance",1921,"workaholic, dogsitter",en,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",1.3090508283204938,2001-02-16,7.817923689820366,2.0791812460476247,Released,She Just Needed A Month To Change His Life For Ever.,Sweet November,6.4,2.4456042032735974,1921,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Lauren Graham, Michael Rosenbaum, Frank Langella, Robert Joy, Liam Aiken, Jason Kravits, June Carryl, Kelvin Han Yee, David Fine, Diane Amos, Chuck Isen",1,1.6438557,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001
1242,7.602060002185325,Horror,1683,"river, miracle, bible, louisiana, frog, grasshopper, faith",en,"Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp.",1.1597385012477897,2007-04-05,7.797759462540529,2.0,Released,What Hath God Wrought?,The Reaping,5.4,2.3138672203691533,1683,"Hilary Swank, David Morrissey, Idris Elba, AnnaSophia Robb, Stephen Rea, Andrea Frankle, William Ragsdale, John McConnell, David Jensen, Yvonne Landry, Samuel Garland, Myles Cleveland, Mark Lynch, Stuart Greer, Lara Grice",1,1.569276475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007
1243,5.698970872924114,"Drama, Crime",203,"epilepsy, protection money, secret love, money, redemption",en,"A small-time hood must choose from among love, friendship and the chance to rise within the mob.",1.2553230733388385,1973-10-02,6.477121399484465,2.0453229787866576,Released,You don't make up for your sins in church. You do it in the streets...,Mean Streets,7.2,2.5390760987927767,203,"Harvey Keitel, Robert De Niro, David Proval, Amy Robinson, Richard Romanus, Cesare Danova, Victor Argo, George Memmoli, Lenny Scaletta, Jean Bell, Murray Moston, David Carradine, Robert Carradine, Harry Northup, D'Mitch Davis",1,6.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
1244,7.602060002185325,"Comedy, War",11858,"vietnam veteran, commercial, advertising expert, kaserne, stau, soldier, unemployment, woman director, teachers and students",en,"Danny DeVito plays an advertising man who is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job; Teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",0.741699284133996,1994-06-03,7.38618360857849,2.110589710299249,Released,"One Man's Mission To Teach The Few, The Proud... The Impossible!",Renaissance Man,5.9,1.9138138523837167,11858,"Danny DeVito, Mark Wahlberg, Gregory Hines, James Remar, Ed Begley Jr., Lillo Brancato, Stacey Dash, Kadeem Hardison, Cliff Robertson, Richard T. Jones, Khalil Kain, Gregory Sporleder",0,0.6083081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1994
1245,7.602060002185325,"Action, Thriller, Crime, Drama",62835,"street gang, uncle, female assassin, witness to murder",en,"Zoe Saldana plays a young woman who, after witnessing her parents’ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",1.5414041055948202,2011-07-27,7.785086668831642,2.037426497940624,Released,Revenge is beautiful.,Colombiana,6.5,2.916453948549925,62835,"Zoe Saldana, Cliff Curtis, Callum Blue, Michael Vartan, Lennie James, Amandla Stenberg, Graham McTavish, Jesse Borrego, Cynthia Addai-Robinson, Ofelia Medina, Jordi Mollà, Affif Ben Badra, Max Martini, Charles Maquignon, Beto Benitez, Sam Douglas, Angel Garnica, Mark De Alessandro",1,1.52414635,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1247,7.602060002185325,"Crime, Drama, Mystery",13536,"murder, homicide detective",en,A man struggling to come to terms with the sins of his father makes the terrible discovery that his own son has fallen into a life of crime in a drama based on a true story. Vincent LaMarca is a dedicated and well-respected New York City police detective who has gone to great lengths to distance himself from his past.,0.6509837961774022,2002-09-06,7.350905089398754,2.037426497940624,Released,When you're searching for a killer... the last suspect you want to see is your son.,City By The Sea,5.7,1.968482948553935,13536,"Robert De Niro, James Franco, Frances McDormand, Eliza Dushku, George Dzundza, Patti LuPone, Linda Emond, Stephi Lineburg",0,0.560847875,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2002
1249,7.602060002185325,Action,10718,"ex-girlfriend, drug dealer, gang, motorcyclist",en,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.",0.9222474711221637,2004-01-16,7.667884212598677,1.9294189257142926,Released,Circuit of Fire,Torque,4.7,2.0791812460476247,10718,"Martin Henderson, Ice Cube, Monet Mazur, Adam Scott, Matt Schulze, Jaime Pressly, Joseph Kahn, Jay Hernandez, Christina Milian, Faizon Love, John Ashker, Max Beesley, Dane Cook, John Doe, Gichi Gamba, Lance Gilbert, Will Yun Lee, Justina Machado, Hayden McFarland, Kinga Philipps, Nichole Galicia, Matt Schulze, Harry Anthony Shelley, Adam Scott, Tina Shelley, Fredro Starr, Eddie Steeples, Scott Waugh, Tony Wilde, Jim Cody Williams, Jerry Winsett",1,1.163654925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
1251,7.653212523426332,Drama,10802,"dancing, female nudity, go-go dancer, spanner, seduction, striptease, sexappeal",en,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,1.1907043310410041,1995-09-22,7.3085805259077485,2.110589710299249,Released,Beyond your wildest dreams. Beyond your wildest fantasies.,Showgirls,4.9,2.4099331233312946,10802,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer, Robert Davi, Alan Rachins, Gina Ravera, Lin Tucci, Greg Travis, Al Ruscio, Patrick Bristow, William Shockley, Bobbie Phillips, Dewey Weber, Rena Riffel, Michelle Johnston, Lisa Boyle, Jack McGee, Caroline Key Johnson, Julie Pop, Jacob Witkin, Kristen Knittle, Carrie Ann Inaba",0,0.4522389777777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1252,7.602060002185325,"Drama, History",1887,"shoe, voice over, rite, theatre audience, bride and groom, death of king, applause, woman director",en,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",1.3685574023643248,2006-05-24,7.781571144472975,2.093421685162235,Released,Rumor. Scandal. Fame. Revolution.,Marie Antoinette,6.5,2.808210972924222,1887,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn, Rose Byrne, Asia Argento, Molly Shannon, Shirley Henderson, Danny Huston, Marianne Faithfull, Mary Nighy, Sebastian Armesto, Jamie Dornan, Aurore Clément, Guillaume Gallienne, James Lance, Al Weaver, Tom Hardy, Steve Coogan, Jean-Christophe Bouvet, Florrie Betts, Alain Doutey",1,1.5118585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006
1254,7.803457122476943,"Action, Drama, Thriller, Crime",10461,"ritual, pornographic video, car crash, dvd",en,"Remake of the Michael Caine classic. Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.",0.7399509411259748,2000-10-06,7.288092520313914,2.012837224705172,Released,The Truth Hurts,Get Carter,4.8,2.164352855784437,10461,"Sylvester Stallone, Miranda Richardson, Rachael Leigh Cook, Mickey Rourke, Johnny Strong, Rhona Mitra, John C. McGinley, Alan Cumming, Michael Caine, Gretchen Mol, John Cassini, Crystal Lowe, Mark Boone Junior, Tyler Labine, Tom Sizemore",0,0.3052357389937107,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
1255,7.623249300738245,"Thriller, Drama",80278,"thailand, tsunami, family vacation, tidal wave, catastrophe, swept away, separation from family, boxing day, 21st century",en,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror.",1.6862780341375085,2012-09-09,8.25593339388549,2.0569048513364727,Released,Nothing is more powerful than the human spirit.,The Impossible,7.0,3.3066394410242617,80278,"Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin, Oaklee Pendergast, Marta Etura , Sönke Möhring, Geraldine Chaplin, Ploy Jindachote, Jomjaoi Sae-Limh, Johan Sundberg, Jan Roland Sundberg, La-Orng Thongruang, Tor Klathaley, Douglas Johansson, John Albasiny, Gitte Witt",1,4.292241023809524,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1257,7.602060002185325,"Adventure, Animation, Comedy, Family",10315,"fox, tree, peasant, revenge, cider, tale, farm life",en,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",1.6259187636808075,2009-10-23,7.667182242365886,1.9444826721501687,Released,Dig the life fantastic!,Fantastic Mr. Fox,7.5,3.0707764628434346,10315,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray, Wallace Wolodarsky, Eric Chase Anderson, Michael Gambon, Willem Dafoe, Owen Wilson, Jarvis Cocker, Wes Anderson, Karen Duffy, Robin Hurlstone, Hugo Guinness, Helen McCrory, Roman Coppola, Juman Malouf, Jeremy Dawson, Garth Jennings, Brian Cox, Tristan Oliver, James Hamilton, Steven M. Rales, Rob Hersov, Jennifer Furches, Allison Abbate, Molly Cooper, Adrien Brody, Mario Batali, Martin Ballard",1,1.161775575,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2009
1259,7.602060002185325,"Comedy, Fantasy, Science Fiction",2687,invisible man,en,"After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life.",0.9150294980393907,1992-02-28,7.15709497741294,2.0,Released,An adventure like you've never seen.,Memoirs of an Invisible Man,5.7,2.100370545117563,2687,"Chevy Chase, Daryl Hannah, Sam Neill, Michael McKean, Stephen Tobolowsky, Jim Norton, Pat Skipper, Paul Perri, Richard Epcar, Steven Barr, Gregory Paul Martin, Patricia Heaton",0,0.358950825,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992
1260,7.000000043429446,"Comedy, Romance",194,"paris, love triangle, ghost train, sex-shop, shyness, montmartre, daughter, garden gnome, journey round the world, photography",fr,"At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",1.8734382814190467,2001-04-25,8.240354408532355,2.089905111439398,Released,One person can change your life forever.,Amélie,7.8,3.5199591807520685,194,"Audrey Tautou, Mathieu Kassovitz, Rufus, Jamel Debbouze, Claire Maurier, Isabelle Nanty, Dominique Pinon, Artus de Penguern, Yolande Moreau, Lorella Cravotta, Serge Merlin, Clotilde Mollet, Urbain Cancelier, Maurice Bénichou, Michel Robin, Andrée Damant, Claude Perron, Armelle, Ticky Holgado, Marc Amyot, André Dussollier, Eugène Berthier, Charles-Roger Bour, Luc Palun, Fabienne Chaudat, Dominique Bettenfeld, Fabien Béhar, Jean-Pierre Becker, Jean Darie, Thierry Gibault, Franck Monier, Guillaume Viry, Valérie Zarrouk, Marie-Laure Descoureaux, Sophie Tellier, Gérald Weingand, François Viaur, Paule Daré, Jean Rupert, Frankie Pain, Philippe Paimblanc, Robert Gendreu, Christiane Bopp, Patrick Paroux, François Aubineau, Philippe Beautier, Régis Iacono, Franck-Olivier Bonnet, Alain Floret, Jean-Pol Brissart, Frédéric Mitterrand, Dean Baykan, Clément Chebli, Valérie Labro, Manoush",1,17.3921954,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2001
1262,7.778151257621885,Comedy,8849,"new york, cheating, flirt, lover, older woman seduces younger guy, playboy",en,"In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences of his act forces Alfie to reflect over his lifestyle.",1.2100311160708754,2004-10-22,7.126973193680664,2.0170333392987803,Released,Meet a man who never met a woman he didn't love.,Alfie,5.6,2.3961993470957363,8849,"Jude Law, Marisa Tomei, Omar Epps, Jane Krakowski, Renée Taylor, Jeff Harding, Sienna Miller, Nia Long, Susan Sarandon, Kevin Rahm, Max Morris, Gedde Watanabe, Tara Summers, Sam Vincenti, Jo Yang, Claudette Mink, Katherine LaNasa",0,0.22326565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004
1263,7.602060002185325,"Adventure, Drama, Romance",78698,"whale, alaska, aftercreditsstinger, duringcreditsstinger, greenpeace, animal protection",en,"Based on an inspiring true story, a small-town news reporter (Krasinski) and a Greenpeace volunteer (Barrymore) enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle. ‘Big Miracle’ is adapted from the nonfiction book ‘Freeing the Whales: How the Media Created the World’s Greatest Non-Event’ by Tom Rose.",0.9686555112991265,2012-02-02,7.393034692457505,2.03342375548695,Released,A family of whales trapped beneath the ice. One unforgettable rescue.,Big Miracle,6.6,2.184691430817599,78698,"Drew Barrymore, John Krasinski, Kristen Bell, Vinessa Shaw, Dermot Mulroney, Ted Danson, Kathy Baker, Tim Blake Nelson, Stephen Root, John Michael Higgins, Bruce Altman, Andrew Daly, Thomas R. Daly, Thom Van Dorp, Kent Smith, Rob Riggle, James Le Gros, Brett Baker, Stefan Kapičić, Mark Ivanir, Shea Whigham, Sarah Palin, Michael Gaston, John Chase, Ahmaogak Sweeney, John Pingayak, Maliaq Kairaiuak, Maeve Blake, Hillarie Putnam, Gregory Jbara, Robert Forgit, Maury Ginsberg, Kelly Lee Williams, Wayne Mitchell, R.F. Daley, Shanette Harper, Quinn K. Redeker, Jason Martin",0,0.617980375,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012
1264,7.579783608045612,"Drama, Mystery",30943,"kidnapping, boy, reunion",en,"Michelle Pfeiffer is ferocious in the role of a desperate mother whose 3-year-old son disappears during her high school reunion. Nine years later, by chance, he turns up in the town in which the family has just relocated. Based on Jacquelyn Mitchard's best-selling novel (an Oprah book club selection), the movie effectively presents the troubling dynamics that exist between family members who've suffered such an unsettling loss.",0.7593720460829951,1999-03-12,7.449032320219195,2.0293837776852097,Released,The search for her son was over. The search for her family was just beginning.,The Deep End of the Ocean,5.9,1.7403626894942439,30943,"Michelle Pfeiffer, Treat Williams, Whoopi Goldberg, Jonathan Jackson, Cory Buck, Ryan Merriman, Alexa PenaVega, Michael McGrady, Brenda Strong, Michael McElroy, Tony Musante, Rose Gregorio, John Kapelos, Lucinda Jenney, John Roselius",0,0.7400289473684211,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999
1265,7.602060002185325,"Horror, Thriller",9544,"race against time, psychopath, homepage, cop, doctor, spirit, killer, voyeurism",en,"With four corpses on his hands, New York City gumshoe Mike Reilly (Stephen Dorff) teams with Department of Health worker Terry Huston (Natascha McElhone) to track down a homicidal sadist who telecasts shocking acts of torture on the Internet. But they have their work cut out: It seems the victims' only link is that they all went toes up 48 hours after logging on a site known as feardotcom.com. Stephen Rea also stars in this gruesome thriller.",0.8896874088304497,2002-08-09,7.276508126447503,2.0086001717619175,Released,The last site you'll ever see.,FearDotCom,3.2,2.0253058652647704,9544,"Stephen Dorff, Natascha McElhone, Stephen Rea, Udo Kier, Amelia Curtis, Jeffrey Combs, Anna Thalbach, Gesine Cukrowski, Nigel Terry, Michael Sarrazin, Siobhan Flynn, Jana Guttgemanns, Joan McBride, Elizabeth McKechnie, Arnita Swanson, Gordon Peters, Sven Pippig, Matthias Schweighöfer, Birthe Wolter, Birthe Wolter",0,0.472550375,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2002
1266,7.602060002185325,"Adventure, Fantasy, Action, Thriller",24418,"vampire, spider, wolfman, stew, best friend, antidote, based on young adult novel",en,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady",1.2411679764802794,2009-10-23,7.449781790208372,2.041392685158225,Released,Meet Darren. He's sixteen going on immortal.,Cirque du Freak: The Vampire's Assistant,5.5,2.5428254269591797,24418,"John C. Reilly, Josh Hutcherson, Chris Massoglia, Patrick Fugit, Salma Hayek, Jessica Carlson, Michael Cerveris, Ray Stevenson, Morgan Saylor, Don McManus, Ken Watanabe, Orlando Jones, Frankie Faison, Willem Dafoe, Kristen Schaal, Patrick Breen, Tom Woodruff Jr., Jane Krakowski, Drew Rin Varick, Colleen Camp, Lo Graham, Beau Holden, Trey Burvant, Daniel Newman",0,0.704241775,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
